Customer Code,Company Name,Ship to Name,Physical Address Line 1,City,State,Zip,Area Code,Phone Exchange,Physical Phone,EMAIL_ADDRESS,EMAIL_ADDRESS_2,Profile Desc,Dist,Account,Display,Date,EndDate,CRM ,,Website,Lat ,Long
ARFLSP,ARTISTIC FLOORS,ARTISTIC FLOORS,1526 STATE STREET,SPRINGFIELD,MA,01109,413,739,2566,,,TARKETT NEW INTRO DISPLAY,131263,606942,RESBDISP2020ADT,20210401,99991231,,,,,
ARFLSP,ARTISTIC FLOORS,,,,,,,,,,,LEXMARK NEW LIVING DISPLA,ok,606942,RES30PINLIVDISP,20210401,99991231,,,,,
PROSPR,BTL ASSOC LLC DBA,,,,,,,,,nmiltenberg@floormail.net,jhurd@floormail.net,TARKETT 22 PIN DISPLAY,ok,624870,RES22PINLTDISP,20210401,99991231,,,,,
PROSPR,BTL ASSOC LLC DBA,PROSOURCE OF SPRINGFIELD,149 CARANDO DR,SPRINGFIELD,MA,011043276,413,746,0007,nmiltenberg@floormail.net,jhurd@floormail.net,TARKETT NEW INTRO DISPLAY,ok,624870,RESBDISP2020ADT,20210401,99991231,,,,,
FLSOST,FLOORING SOURCE OF STAMFORD,,,,,,,,,info@flooringsourceofstamford.com,,TARKETT 22 PIN DISPLAY,131263,606746,RES22PINLTDISP,20210401,99991231,413872 & 555975,,,,
CAFLNH,CADIEUX FLOORING,CADIEUX FLOORING,145 PORTSMOUTH AVENUE,STRATHAM,NH,03885,603,772,2379,gary@cadieuxflooringnh.com,,TARKETT NEW INTRO DISPLAY,ok,635189,RESBDISP2020ADT,20210401,99991231,,,,,
CAFLNH,CADIEUX FLOORING,,,,,,,,,gary@cadieuxflooringnh.com,,LEXMARK NEW LIVING DISPLA,ok,635189,RES30PINLIVDISP,20210401,99991231,,,,,
BRCAPA,BROUSSEAU'S CARPET,,,,,,,,,brousseau33@gmail.com,,LEXMARK NEW LIVING DISPLA,ok,624759,RES30PINLIVDISP,20210401,99991231,556319,NEW ADDRESS,,,
NUENSE,NU-ENGLAND SERVICES CO,,,,,,,,,nescleaningco@gmail.com,,TARKETT 22 PIN DISPLAY,131263,650016,RES22PINLTDISP,20210401,99991231,,,,,
AOCASW,A-1 CARPET & LINOLEUM LLC,,,,,,,,,a1carpet3700@yahoo.com,,TARKETT 22 PIN DISPLAY,131263,626078,RES22PINLTDISP,20210401,99991231,,,,,
AOCASW,A-1 CARPET & LINOLEUM LLC,A-1 CARPET & LINOLEUM,3 CANADA ST,SWANTON,VT,054881322,802,868,3700,a1carpet3700@yahoo.com,,TARKETT NEW INTRO DISPLAY,131263,626078,RESBDISP2020ADT,20210401,99991231,,,,,
CNYFIR,SYRACUSE CARPET & FLOORING INC,,,,,,,,,mike@syracusecarpet.com,alison@syracusecarpet.com,TARKETT 22 PIN DISPLAY,131263,629809,RES22PINLTDISP,20210401,99991231,,,,,
CNYFIR,SYRACUSE CARPET & FLOORING INC,SYRACUSE CARPET &,3644 JOHN GLENN BLVD,SYRACUSE,NY,132091838,315,453,7082,mike@syracusecarpet.com,alison@syracusecarpet.com,TARKETT NEW INTRO DISPLAY,131263,629809,RESBDISP2020ADT,20210401,99991231,,,,,
NACAOU,NATIONAL CARPET OUTLET,NATIONAL CPT OUTLET,810 BURNETT AVE,SYRACUSE,NY,132033204,315,472,4650,pat@ncofloors.com,sawyer@ncofloors.com,TARKETT NEW INTRO DISPLAY,131263,603032,RESBDISP2020ADT,20210401,99991231,,,,,
NACAOU,NATIONAL CARPET OUTLET,,,,,,,,,pat@ncofloors.com,sawyer@ncofloors.com,LEXMARK NEW LIVING DISPLA,ok,603032,RES30PINLIVDISP,20210401,99991231,,,,,
PROFSY,SYRACUSE WHOLESALE,,,,,,,,,prosource@prosourcesyracuse.com,tzirilli@prosourcesyracuse.com,TARKETT 22 PIN DISPLAY,131263,608293,RES22PINLTDISP,20210401,99991231,,,,,
PROFSY,SYRACUSE WHOLESALE,PROSOURSE OF SYRACUSE,6361 THOMPSON RD,SYRACUSE,NY,132061407,315,431,0709,prosource@prosourcesyracuse.com,tzirilli@prosourcesyracuse.com,TARKETT NEW INTRO DISPLAY,131263,608293,RESBDISP2020ADT,20210401,99991231,,,,,
GEHAFL,GENE HARDY FLOORING,,,,,,,,,gene@hardyfloor.com,,TARKETT 22 PIN DISPLAY,131263,607151,RES22PINLTDISP,20210401,99991231,556398 & 438058,NEW ADDRESS,,,
GACABR,GAGNON CPT INSTALLTN,,,,,,,,,gagnonscarpets@comcast.net,,LEXMARK NEW LIVING DISPLA,131263,607126,RES30PINLIVDISP,20210401,99991231,555986,NEW ADDRESS,,,
ROYRUG,RICHARD CELESTE DBA,,,,,,,,,celestecarpet@gmail.com,royalrugcompany@gmail.com,TARKETT 22 PIN DISPLAY,131263,658006,RES22PINLTDISP,20210401,99991231,850081,NEW ADDRESS,,,
FLMAPA,FLOORMART INC,,,,,,,,,floormart1@verizon.net,,LEXMARK NEW LIVING DISPLA,ok,629592,RES30PINLIVDISP,20210401,99991231,556407,NEW ADDRESS,,,
BOOFLO,BOOTH FLOORING,,,,,,,,,floors@boothflooring.com,,TARKETT 22 PIN DISPLAY,131263,618474,RES22PINLTDISP,20210401,99991231,,,,,
INSIFL,INSIGHT FLOOR COVERING,,,,,,,,,insightfloorco@gmail.com,,TARKETT 22 PIN DISPLAY,131263,NEW,RES22PINLTDISP,20210401,99991231,858189,,,,
MADFLO,MADISON FLOOR,,,,,,,,,flrme@aol.com,,TARKETT 22 PIN DISPLAY,131263,607494,RES22PINLTDISP,20210401,99991231,,,,,
MADFLO,MADISON FLOOR,MADISON FLOOR,2744 SHERIDAN DR,TONAWANDA,NY,141509421,716,837,1351,flrme@aol.com,,TARKETT NEW INTRO DISPLAY,131263,607494,RESBDISP2020ADT,20210401,99991231,,,,,
MASRUG,MASTER RUG CLEANERS,,,,,,,,,,,TARKETT 22 PIN DISPLAY,131263,623813,RES22PINLTDISP,20210401,99991231,,,,,
DIWEFL,GRANITE RIDGE LIMITED LLC,,,,,,,,,richardaweigold@gmail.com,sales@weigoldfloorcovering.com,LEXMARK NEW LIVING DISPLA,ok,614315,RES30PINLIVDISP,20210401,99991231,852199,,,,
GIOFLO,GIOVINOS FLOORING,,,,,,,,,giovinosflooring@epix.net,,TARKETT 22 PIN DISPLAY,ok,632212,RES22PINLTDISP,20210401,99991231,,,,,
BOFLTF,BOOSKAS FLOORING,BOOSKAS FLOORING,169 AVENUE A,TURNERS FALLS,MA,013761212,413,863,3690,booskafloors@verizon.net,,TARKETT NEW INTRO DISPLAY,ok,606972,RESBDISP2020ADT,20210401,99991231,,,,,
BOFLTF,BOOSKAS FLOORING,,,,,,,,,booskafloors@verizon.net,,LEXMARK NEW LIVING DISPLA,ok,606972,RES30PINLIVDISP,20210401,99991231,,,,,
PROJAN,PROJAN CUSTOM FLOORING INC.,,,,,,,,,liz@projanfloors.com,,LEXMARK NEW LIVING DISPLA,131263,627244,RES30PINLIVDISP,20210401,99991231,,,,,
BTTIUN,BT TILE & CARPET CO,,,,,,,,,rdamien@bttile.com,,TARKETT 22 PIN DISPLAY,131263,606979,RES22PINLTDISP,20210401,99991231,,,,,
ENCAUT,ENJEM'S CARPETS OF UTICA INC,,,,,,,,,MARK@ENJEMS.COM,,TARKETT 22 PIN DISPLAY,131263,626104,RES22PINLTDISP,20210401,99991231,,,,,
ENCAUT,ENJEM'S CARPETS OF UTICA INC,ENJEM'S CARPETS OF,2010 ORISKANY ST W,UTICA,NY,13502,315,733,0421,MARK@ENJEMS.COM,,TARKETT NEW INTRO DISPLAY,131263,626104,RESBDISP2020ADT,20210401,99991231,,,,,
CALOUX,CARPET LOVER PLUS INC,CARPET LOVER PLUS IN,640 DOUGLAS ST,UXBRIDGE,MA,01569,860,912,4462,carpetloverplus@yahoo.com,,TARKETT NEW INTRO DISPLAY,ok,607550,RESBDISP2020ADT,20210401,99991231,,,,,
CALOUX,CARPET LOVER PLUS INC,,,,,,,,,carpetloverplus@yahoo.com,,LEXMARK NEW LIVING DISPLA,131263,607550,RES30PINLIVDISP,20210401,99991231,,,,,
SCFLAM,SCHNEIDER'S FLOORING,,,,,,,,,accounting@schneidersflooring.com,,TARKETT 22 PIN DISPLAY,ok,635092,RES22PINLTDISP,20210401,99991231,,,,,
SCFLAM,SCHNEIDER'S FLOORING,SCHNEIDER'S FLOORING,400 TALCOTTVILLE RD STE 3,VERNON,CT,060664051,860,870,0055,accounting@schneidersflooring.com,,TARKETT NEW INTRO DISPLAY,131263,635092,RESBDISP2020ADT,20210401,99991231,,,,,
RAWFLO,MRZ FLOORING INC,,,,,,,,,sales@rawlingsfloor.com,,TARKETT 22 PIN DISPLAY,ok,607526,RES22PINLTDISP,20210401,99991231,,,,,
WICOFC,WILLIS & COMPANY,,,,,,,,,dwillis8@sbcglobal.net,,TARKETT 22 PIN DISPLAY,131263,626097,RES22PINLTDISP,20210401,99991231,,,,,
LABUNW,LAVALLEY BUILDING SUPPLY,,,,,,,,,agrenier@lavalleys.com,,LEXMARK NEW LIVING DISPLA,ok,618758,RES30PINLIVDISP,20210401,99991231,,,,,
ASCAWA,ASSOCIATED CARPET WAREHOUSE IN,,,,,,,,,associatedabbey@aol.com,,TARKETT 22 PIN DISPLAY,131263,606945,RES22PINLTDISP,20210401,99991231,,,,,
ASCAWA,ASSOCIATED CARPET WAREHOUSE IN,,,,,,,,,associatedabbey@aol.com,,LEXMARK NEW LIVING DISPLA,131263,606945,RES30PINLIVDISP,20210401,99991231,,,,,
MIHUFL,MID-HUDSON FLOOR,,,,,,,,,mhfloor2@gmail.com,,TARKETT 22 PIN DISPLAY,131263,630232,RES22PINLTDISP,20210401,99991231,,,,,
KECACE,KENS CARPET CENTER,,,,,,,,,,,TARKETT 22 PIN DISPLAY,131263,601217,RES22PINLTDISP,20210401,99991231,841959,,,,
KECACE,KENS CARPET CENTER,KENS CARPET CENTER,5656 ROUTE 20A E,WARSAW,NY,145699302,585,786,2340,,,TARKETT NEW INTRO DISPLAY,131263,601217,RESBDISP2020ADT,20210401,99991231,941959,,,,
AMCAWA,AMERICAN CARPET OF,,,,,,,,,dave@athomecarpetstore.com,,LEXMARK NEW LIVING DISPLA,131263,618852,RES30PINLIVDISP,20210401,99991231,556008,American Carpet address in SAP is for At Home Carpet.,,,
CAPLMI,CARPET PLUS INC,,,,,,,,,CARPETSPLUSINC@AOL.COM,,LEXMARK NEW LIVING DISPLA,131263,607496,RES30PINLIVDISP,20210401,99991231,858279,,,,
CAREXC,CARPET EXCELLENCE,,,,,,,,,,,TARKETT 22 PIN DISPLAY,ok,610820,RES22PINLTDISP,20210401,99991231,,,,,
CAREXC,CARPET EXCELLENCE,CARPET EXCELLENCE,1920 E MAIN ST,WATERBURY,CT,06705,203,756,0091,,,TARKETT NEW INTRO DISPLAY,ok,610820,RESBDISP2020ADT,20210401,99991231,,,,,
CLFLCO,CLUFF'S FLOOR COVERING,,,,,,,,,cluffs.carpet@snet.net,,TARKETT 22 PIN DISPLAY,ok,626092,RES22PINLTDISP,20210401,99991231,,,,,
SLRHOM,SLR HOME IMPROVEMENTS,,,,,,,,,italy60@aol.com,,LEXMARK NEW LIVING DISPLA,131263,634343,RES30PINLIVDISP,20210401,99991231,,,,,
SPFLCT,SPECIALTY FLOORING,,,,,,,,,richierugs@yahoo.com,,TARKETT 22 PIN DISPLAY,131263,607318,RES22PINLTDISP,20210401,99991231,,,,,
SPFLCT,SPECIALTY FLOORING,SPECIALTY FLOORING,1445 MAIN ST,WATERTOWN,CT,067953135,860,945,9333,richierugs@yahoo.com,,TARKETT NEW INTRO DISPLAY,131263,607318,RESBDISP2020ADT,20210401,99991231,,,,,
WAPADE,WARREN'S PAINT &,,,,,,,,,cdesens@warrensdecorating.com,,LEXMARK NEW LIVING DISPLA,ok,627512,RES30PINLIVDISP,20210401,99991231,,,,,
ALHICA,ALAN HILLS CARPETS,,,,,,,,,cotjva@yahoo.com,,TARKETT 22 PIN DISPLAY,131263,608108,RES22PINLTDISP,20210401,99991231,,,,,
ALHICA,ALAN HILLS CARPETS,ALAN HILLS CARPETS,86 N MAIN ST,WELLSVILLE,NY,148951250,585,593,6531,cotjva@yahoo.com,,TARKETT NEW INTRO DISPLAY,131263,608108,RESBDISP2020ADT,20210401,99991231,,,,,
BEDWWI,BERNARD DWYER FLOORCOVERING,BERNARD DWYER FLOOR COVERING,148A Route 100,WEST DOVER,VT,05356,802,464,0800,dwyerfloors@gmail.com,,TARKETT NEW INTRO DISPLAY,131263,653958,RESBDISP2020ADT,20210401,99991231,,,,,
BEDWWI,BERNARD DWYER FLOORCOVERING,,,,,,,,,dwyerfloors@gmail.com,,LEXMARK NEW LIVING DISPLA,ok,653958,RES30PINLIVDISP,20210401,99991231,,,,,
AMFLWE,A AMERICAN FLOOR,,,,,,,,,teresa914@msn.com,,TARKETT 22 PIN DISPLAY,131263,606930,RES22PINLTDISP,20210401,99991231,,,,,
AMFLWE,A AMERICAN FLOOR,A AMERICAN FLOOR,73 MIX AVENUE,WEST HAVEN,CT,06516,203,932,2323,teresa914@msn.com,,TARKETT NEW INTRO DISPLAY,131263,606930,RESBDISP2020ADT,20210401,99991231,,,,,
THCAKI,THE CARPET KING OFVT,,,,,,,,,mgott97956@aol.com,,LEXMARK NEW LIVING DISPLA,131263,632684,RES30PINLIVDISP,20210401,99991231,,,,,
TONCAO,TONTINE CARPET ONE INC,,,,,,,,,tontine1071@hotmail.com,surplussource@gmail.com,TARKETT 22 PIN DISPLAY,131263,610915,RES22PINLTDISP,20210401,99991231,858282,,,,
MECASE,MERCIER'S CARPET SERVICE,,,,,,,,,merciercarpet@gmail.com,,LEXMARK NEW LIVING DISPLA,ok,607500,RES30PINLIVDISP,20210401,99991231,,,,,
STFLOR,S T FLOOR COVERING LLC,,,,,,,,,stfloor@gmail.com,,LEXMARK NEW LIVING DISPLA,131263,619098,RES30PINLIVDISP,20210401,99991231,859388,,,,
CARSPE,CARPET SPECIALIST,CARPET SPECIALIST,189 PARK ROAD,WESTBROOK,ME,04098,207,854,1312,cs.brianna32@gmail.com,,TARKETT NEW INTRO DISPLAY,131263,601533,RESBDISP2020ADT,20210401,99991231,,,,,
CARSPE,CARPET SPECIALIST,,,,,,,,,cs.brianna32@gmail.com,,LEXMARK NEW LIVING DISPLA,ok,601533,RES30PINLIVDISP,20210401,99991231,,,,,
WAGRUG,WAGNER RUG & FLOORING LLC,,,,,,,,,sales@wagnerrug.com,,TARKETT 22 PIN DISPLAY,ok,621506,RES22PINLTDISP,20210401,99991231,,,,,
WAGRUG,WAGNER RUG & FLOORING LLC,WAGNER RUG CO,95C MAIN LINE DR,WESTFIELD,MA,010853313,413,568,0520,sales@wagnerrug.com,,TARKETT NEW INTRO DISPLAY,ok,602506,RESBDISP2020ADT,20210401,99991231,,,,,
FLSHLI,FLOORING SHOWCASE INC,,,,,,,,,flrsho@yahoo.com,,TARKETT 22 PIN DISPLAY,131263,618854,RES22PINLTDISP,20210401,99991231,,,,,
SNFLWM,SNYDER'S FLOORING,SNYDER'S FLOORING,4602 STATE ROUTE 233,WESTMORELAND,NY,13490,315,853,7840,snydersflooring@verizon.net,,TARKETT NEW INTRO DISPLAY,131263,602507,RESBDISP2020ADT,20210401,99991231,,,,,
SNFLWM,SNYDER'S FLOORING,,,,,,,,,snydersflooring@verizon.net,,LEXMARK NEW LIVING DISPLA,ok,601507,RES30PINLIVDISP,20210401,99991231,,,,,
ABCFLO,ABC FLOOR COVERING,,,,,,,,,abcfloorcoveringinc@gmail.com,,TARKETT 22 PIN DISPLAY,131263,607388,RES22PINLTDISP,20210401,99991231,,,,,
ABCFLO,ABC FLOOR COVERING,ABC FLOOR COVERING,753 STATE ROAD,WESTPORT,MA,02790,508,673,9970,abcfloorcoveringinc@gmail.com,,TARKETT NEW INTRO DISPLAY,131263,607388,RESBDISP2020ADT,20210401,99991231,,,,,
ATLTIL,ATLAS TILE INC.,,,,,,,,,atlas@atlas-tile.com,,TARKETT 22 PIN DISPLAY,131263,601483,RES22PINLTDISP,20210401,99991231,,,,,
ATLTIL,ATLAS TILE INC.,ATLAS TILE INC,1862 BERLIN TURNPIKE,WETHERSFIELD,CT,06109,860,563,0151,atlas@atlas-tile.com,,TARKETT NEW INTRO DISPLAY,131263,601483,RESBDISP2020ADT,20210401,99991231,,,,,
GEFLEW,GENERAL FLOOR COV,GENERAL FLOOR COV,208 MAIN ST,WEYMOUTH,MA,021882811,781,337,3200,generalflooringdavid@yahoo.com,raiderxlh@yahoo.com,TARKETT NEW INTRO DISPLAY,131263,607457,RESBDISP2020ADT,20210401,99991231,,,,,
GEFLEW,GENERAL FLOOR COV,,,,,,,,,generalflooringdavid@yahoo.com,raiderxlh@yahoo.com,LEXMARK NEW LIVING DISPLA,ok,607457,RES30PINLIVDISP,20210401,99991231,,,,,
MIFLST,MIKES FLOOR STORE LLC,MIKES FLOOR STORE LL,3 MAIN ST,WHITESBORO,NY,134921013,315,733,3697,mikesfloorstore@gmail.com,,TARKETT NEW INTRO DISPLAY,131263,606933,RESBDISP2020ADT,20210401,99991231,,,,,
MIFLST,MIKES FLOOR STORE LLC,,,,,,,,,mikesfloorstore@gmail.com,,LEXMARK NEW LIVING DISPLA,131263,606933,RES30PINLIVDISP,20210401,99991231,,,,,
COFLAM,CORTER'S FLOORING AMERICA,,,,,,,,,jimf6@comcast.net,,TARKETT 22 PIN DISPLAY,131263,605321,RES22PINLTDISP,20210401,99991231,,,,,
DSTIIM,D S TIFTICKJIAN IMPORTS,,,,,,,,,tiftrugs@aol.com,,TARKETT 22 PIN DISPLAY,131263,627367,RES22PINLTDISP,20210401,99991231,,,,,
DECEEA,DESIGN CENTER EAST,,,,,,,,,mweitz@designcentereast.com,,TARKETT 22 PIN DISPLAY,131263,624799,RES22PINLTDISP,20210401,99991231,,,,,
CABAWI,FLOORING AMERICA,,,,,,,,,,,LEXMARK NEW LIVING DISPLA,ok,607341,RES30PINLIVDISP,20210401,99991231,859392,,,,
ESPCAR,ESPOSITO CARPET INC,,,,,,,,,espositocarpet@comcast.net,info@EspositoCarpet.com,TARKETT 22 PIN DISPLAY,131263,607084,RES22PINLTDISP,20210401,99991231,,,,,
ESPCAR,ESPOSITO CARPET INC,ESPOSITO CARPET,380 MIDDLESEX AVE,WILMINGTON,MA,01887,978,658,7878,espositocarpet@comcast.net,info@EspositoCarpet.com,TARKETT NEW INTRO DISPLAY,131263,607084,RESBDISP2020ADT,20210401,99991231,,,,,
NELOFC,FLOORCRAFT LLC,FLOORCRAFT LLC,231 NH ROUTE 11,WILMOT,NH,032879701,603,526,2600,ken@floorcraftnh.com,tobyn@floorcraftnh.com,TARKETT NEW INTRO DISPLAY,ok,632400,RESBDISP2020ADT,20210401,99991231,,,,,
NELOFC,FLOORCRAFT LLC,,,,,,,,,ken@floorcraftnh.com,tobyn@floorcraftnh.com,LEXMARK NEW LIVING DISPLA,ok,632400,RES30PINLIVDISP,20210401,99991231,,,,,
DEVFLO,DEVINE FLOORING LLC,,,,,,,,,chris@devineflooring.com,,TARKETT 22 PIN DISPLAY,131263,619223,RES22PINLTDISP,20210401,99991231,859393,,,,
KAOORI,FRED KAOUD ORIENTAL RUGS LLC,,,,,,,,,fred@kaouds.com,,TARKETT 22 PIN DISPLAY,131263,NEW,RES22PINLTDISP,20210401,99991231,859394,,,,
ALPFLR,ALPINE FLOORING TIMOTHY HUNT,,,,,,,,,alpineflooringwindham@gmail.com,,TARKETT 22 PIN DISPLAY,ok,632738,RES22PINLTDISP,20210401,99991231,,,,,
ALPFLR,ALPINE FLOORING TIMOTHY HUNT,ALPINE FLOORING,5126 RT 23,WINDHAM,NY,12496,518,734,3150,alpineflooringwindham@gmail.com,,TARKETT NEW INTRO DISPLAY,131263,632738,RESBDISP2020ADT,20210401,99991231,,,,,
HTWIFL,HT WINTERS CO.,,,,,,,,,kmclain@htwintersflooring.com,,LEXMARK NEW LIVING DISPLA,ok,624822,RES30PINLIVDISP,20210401,99991231,,,,,
JOSFLO,JOSEPH'S FLOORING INC,JOSEPH'S FLOORING,845 CHINA RD,WINSLOW,ME,049010318,207,873,1080,info@josephsflooring.com,,TARKETT NEW INTRO DISPLAY,131263,607181,RESBDISP2020ADT,20210401,99991231,,,,,
JOSFLO,JOSEPH'S FLOORING INC,,,,,,,,,info@josephsflooring.com,,LEXMARK NEW LIVING DISPLA,ok,607181,RES30PINLIVDISP,20210401,99991231,,,,,
OBFLNH,O'BRIEN'S FLOORING,,,,,,,,,obriensflooringllc@gmail.com,,LEXMARK NEW LIVING DISPLA,131263,653212,RES30PINLIVDISP,20210401,99991231,,,,,
HECFLO,HECKMAN'S FLOORING,,,,,,,,,heckmansflooring@gmail.com,,LEXMARK NEW LIVING DISPLA,ok,601724,RES30PINLIVDISP,20210401,99991231,,,,,
CSFLIN,C & S FLOORING INC,C & S FLOORING INC,55 MAIN STREET ROUTE 1,WOOLWICH,ME,04579,207,442,7185,CSFLOORING@YAHOO.COM,,TARKETT NEW INTRO DISPLAY,131263,635190,RESBDISP2020ADT,20210401,99991231,,,,,
CSFLIN,C & S FLOORING INC,,,,,,,,,CSFLOORING@YAHOO.COM,,LEXMARK NEW LIVING DISPLA,131263,635190,RES30PINLIVDISP,20210401,99991231,,,,,
DRLCPT,DARRELL LAPLANTE,,,,,,,,,darrell@drlcarpet.com,,TARKETT 22 PIN DISPLAY,ok,616352,RES22PINLTDISP,20210401,99991231,,,,,
PTFLCO,P.T. FLOOR COVERING,,,,,,,,,pmcburney@cox.net,,TARKETT 22 PIN DISPLAY,ok,NEW,RES22PINLTDISP,20210401,99991231,852195,INACTIVE # 600617,,,
EDJSIN,EDJS FLOOR COVERING INC,,,,,,,,,edjshrs@aol.com,edjstraci@aol.com,LEXMARK NEW LIVING DISPLA,ok,629918,RES30PINLIVDISP,20210401,99991231,,,,,
FLMONY,FLOORS-N-MORE,,,,,,,,,,,TARKETT 22 PIN DISPLAY,131263,621770,RES22PINLTDISP,20210401,99991231,,,,,
FLMONY,FLOORS-N-MORE,FLOORS-N-MORE,371 SAWMILL RIVER RD,YONKERS,NY,107015519,914,423,8177,,,TARKETT NEW INTRO DISPLAY,131263,621770,RESBDISP2020ADT,20210401,99991231,,,,,
BLFLYO,BLOOMS FLOORING & FURNITURE,,,,,,,,,blooms.flooring.furniture@gmail.com,,TARKETT 22 PIN DISPLAY,ok,638070,RES22PINLTDISP,20210401,99991231,,,,,
BLFLYO,BLOOMS FLOORING & FURNITURE,BLOOMS FLOORING,12178 ROUTE 16,YORKSHIRE,NY,14173,716,492,0464,blooms.flooring.furniture@gmail.com,,TARKETT NEW INTRO DISPLAY,131263,638070,RESBDISP2020ADT,20210401,99991231,,,,,

